parliament_year,chair_id,start,end,person_id
1952,40e8517dacb945daa411827ee4d2ce0c,1952-01-10,1952-05-30,i-xxDJ3V22cfahN9u2e4ZdP
1952,40e8517dacb945daa411827ee4d2ce0c,1952-10-16,1952-12-17,i-xxDJ3V22cfahN9u2e4ZdP
1953,7aa101a802ef4e5297b70acfc49c33b8,1953-01-10,1953-05-29,i-13PgYkuYe6x5jwCDMxQFhz
1953,7aa101a802ef4e5297b70acfc49c33b8,1953-10-19,1953-12-12,i-13PgYkuYe6x5jwCDMxQFhz
1953,f4d71327967a422b8d68d56615ec8034,1953-01-10,1953-05-29,i-184mh7uhT7D8tGsavsHbSJ
1953,f4d71327967a422b8d68d56615ec8034,1953-10-19,1953-12-12,i-184mh7uhT7D8tGsavsHbSJ
1953,88281f143d7f42879e33bd2e5fcceb78,1953-01-10,1953-05-29,i-28QtNdtNvYW5KVgFHRDL4R
1953,88281f143d7f42879e33bd2e5fcceb78,1953-10-19,1953-12-12,i-28QtNdtNvYW5KVgFHRDL4R
1953,a7c623585aa44c55bdc3d83e37c3d001,1953-01-10,1953-05-29,i-2E2N5MpZ8PjBpuMWc4jqhz
1953,a7c623585aa44c55bdc3d83e37c3d001,1953-10-19,1953-12-12,i-2E2N5MpZ8PjBpuMWc4jqhz
1953,3bd7683369c6480799b85d24976a2e05,1953-01-10,1953-05-29,i-2FNaYK7iohKDXNcVkZh5pS
1953,3bd7683369c6480799b85d24976a2e05,1953-10-19,1953-12-12,i-2FNaYK7iohKDXNcVkZh5pS
1953,d6444606af704990b4a302fdca7f375a,1953-01-10,1953-05-29,i-2H8FgkqFXcNpmFeBm6LxiU
1953,d6444606af704990b4a302fdca7f375a,1953-10-19,1953-12-12,i-2H8FgkqFXcNpmFeBm6LxiU
1953,36a8351c9a1745abb1962efe75661ae7,1953-01-10,1953-05-29,i-2HyRdnwNjJfPPeCiQ2cg17
1953,36a8351c9a1745abb1962efe75661ae7,1953-10-19,1953-12-12,i-2HyRdnwNjJfPPeCiQ2cg17
1953,ceef21ed3610405c99eb0c1ed1f6072f,1953-01-10,1953-05-29,i-2SmrPgp2WQ2mrQPZdFdGHd
1953,ceef21ed3610405c99eb0c1ed1f6072f,1953-10-19,1953-12-12,i-2SmrPgp2WQ2mrQPZdFdGHd
1953,1febb9995ebe4710869c01c74f796e7c,1953-01-10,1953-05-29,i-2V2EbVqnAgYRK1wwG246WS
1953,1febb9995ebe4710869c01c74f796e7c,1953-10-19,1953-12-12,i-2V2EbVqnAgYRK1wwG246WS
1953,33f9b95a5dd2447bb925427374234d1d,1953-01-10,1953-05-29,i-2XCxJ3RXLvU5PqEuE5kuyp
1953,33f9b95a5dd2447bb925427374234d1d,1953-10-19,1953-12-12,i-2XCxJ3RXLvU5PqEuE5kuyp
1953,ac9723011992478e94f55cc217227843,1953-01-10,1953-05-29,i-2gvrXtH5sAT9PgXsCVpQSW
1953,ac9723011992478e94f55cc217227843,1953-10-19,1953-12-12,i-2gvrXtH5sAT9PgXsCVpQSW
1953,c056e8a8d73a45818ec5b1b9d5e68761,1953-01-10,1953-05-29,i-2uUNwmjsyRbGEqGQmTMGoq
1953,c056e8a8d73a45818ec5b1b9d5e68761,1953-10-19,1953-12-12,i-2uUNwmjsyRbGEqGQmTMGoq
1953,3a33edf4cbe94455be869f7cf2c4f9f5,1953-01-10,1953-05-29,i-2ze5QGGJAsCoqCn8nthhnj
1953,3a33edf4cbe94455be869f7cf2c4f9f5,1953-10-19,1953-12-12,i-2ze5QGGJAsCoqCn8nthhnj
1953,8a708ba8517849f8a90a2d111eb7415e,1953-01-10,1953-05-29,i-316hzMDj6JzHA4r8GYm381
1953,8a708ba8517849f8a90a2d111eb7415e,1953-10-19,1953-12-12,i-316hzMDj6JzHA4r8GYm381
1953,65dd49510d834205b66a642684c48bb4,1953-01-10,1953-05-29,i-3239bKsvfTAEYyph4128h5
1953,65dd49510d834205b66a642684c48bb4,1953-10-19,1953-12-12,i-3239bKsvfTAEYyph4128h5
1953,ce8af8d3437149e7be77a212d449abe8,1953-01-10,1953-05-29,i-38NLUUM7XqaztjyKDJ2d1D
1953,ce8af8d3437149e7be77a212d449abe8,1953-10-19,1953-12-12,i-38NLUUM7XqaztjyKDJ2d1D
1953,649dd2e2baf04f5694cc6d39711a7a9c,1953-01-10,1953-05-29,i-3BxiLA2EHsxhAJCbe4ow2J
1953,649dd2e2baf04f5694cc6d39711a7a9c,1953-10-19,1953-12-12,i-3BxiLA2EHsxhAJCbe4ow2J
1953,dcbb8b0f82f34a248a14e8069b83f048,1953-01-10,1953-05-29,i-3F1eUNkWXaMuYwB6Z4eGSH
1953,dcbb8b0f82f34a248a14e8069b83f048,1953-10-19,1953-12-12,i-3F1eUNkWXaMuYwB6Z4eGSH
1953,fb945d1781c8425699bbbe75ddc7ed34,1953-01-10,1953-05-29,i-3NpPy7cWbyt37LTiEpxrRp
1953,fb945d1781c8425699bbbe75ddc7ed34,1953-10-19,1953-12-12,i-3NpPy7cWbyt37LTiEpxrRp
1953,de66cf75ca8642fcb647b2b382c80f23,1953-01-10,1953-05-29,i-3QAhVH5wpKkQj8omxN4FJe
1953,de66cf75ca8642fcb647b2b382c80f23,1953-10-19,1953-12-12,i-3QAhVH5wpKkQj8omxN4FJe
1953,536caf6b25a641df82b6b228396014de,1953-01-10,1953-05-29,i-3R5C8vQo1FXLQaqX7yYqq8
1953,536caf6b25a641df82b6b228396014de,1953-10-19,1953-12-12,i-3R5C8vQo1FXLQaqX7yYqq8
1953,410e4fec83c4488f9932a39b47c7036b,1953-01-10,1953-05-29,i-3bA9tDXsd3tKsh85jQ2Mes
1953,410e4fec83c4488f9932a39b47c7036b,1953-10-19,1953-12-12,i-3bA9tDXsd3tKsh85jQ2Mes
1953,52c552dad1b4403fafcc20e6c2b64e2c,1953-01-10,1953-05-29,i-3jTf3UhqAJkiXFFkp8Y9Yq
1953,52c552dad1b4403fafcc20e6c2b64e2c,1953-10-19,1953-12-12,i-3jTf3UhqAJkiXFFkp8Y9Yq
1953,7aacc7f40977495abb38e8b271d93be6,1953-01-10,1953-05-29,i-3pPDWXfF3wxyAxqygpDKiJ
1953,7aacc7f40977495abb38e8b271d93be6,1953-10-19,1953-12-12,i-3pPDWXfF3wxyAxqygpDKiJ
1953,f086f1a2a5ff4a2e9540358b0dd28b1b,1953-01-10,1953-05-29,i-3rTesHxYLCdQMkEcpGXuvM
1953,f086f1a2a5ff4a2e9540358b0dd28b1b,1953-10-19,1953-12-12,i-3rTesHxYLCdQMkEcpGXuvM
1953,7c32d03937a3460e82939ee6d8cd0376,1953-01-10,1953-05-29,i-3sSCP4SpHEXgVm8b7P6qGE
1953,7c32d03937a3460e82939ee6d8cd0376,1953-10-19,1953-12-12,i-3sSCP4SpHEXgVm8b7P6qGE
1953,d3fa3dcc165843c0b8a221dcfa671af6,1953-01-10,1953-05-29,i-3toFMBiRANr5twVQs1zfyQ
1953,d3fa3dcc165843c0b8a221dcfa671af6,1953-10-19,1953-12-12,i-3toFMBiRANr5twVQs1zfyQ
1953,25c53cddd8c644e2a854fcb30e3c5eca,1953-01-10,1953-05-29,i-3urySgCAk2SuFz1BB8TX5x
1953,25c53cddd8c644e2a854fcb30e3c5eca,1953-10-19,1953-12-12,i-3urySgCAk2SuFz1BB8TX5x
1953,07f294745b0d4f22929086debe476759,1953-01-10,1953-05-29,i-44swHubmDpgCef21m1ga7y
1953,07f294745b0d4f22929086debe476759,1953-10-19,1953-12-12,i-44swHubmDpgCef21m1ga7y
1953,761f785d122f47519dada601b0fbee99,1953-01-10,1953-05-29,i-47EbHMBdG9anwMPXZkvYMM
1953,761f785d122f47519dada601b0fbee99,1953-10-19,1953-12-12,i-47EbHMBdG9anwMPXZkvYMM
1953,8600ce24a22748a68c757f566f57a7bf,1953-01-10,1953-05-29,i-4DAUFXnbqzCtaoFJumzEaf
1953,8600ce24a22748a68c757f566f57a7bf,1953-10-19,1953-12-12,i-4DAUFXnbqzCtaoFJumzEaf
1953,cee1be95845140b9b37986597fa1fe15,1953-01-10,1953-05-29,i-4EKvBce4QrJSEUT16a1JxT
1953,cee1be95845140b9b37986597fa1fe15,1953-10-19,1953-12-12,i-4EKvBce4QrJSEUT16a1JxT
1953,44605186675749b699b32aacd333c93b,1953-01-10,1953-05-29,i-4MLoPTDbwLWtGDABBS365x
1953,44605186675749b699b32aacd333c93b,1953-10-19,1953-12-12,i-4MLoPTDbwLWtGDABBS365x
1953,fc74ba6669494981b716dc8cfb60d8e9,1953-01-10,1953-05-29,i-4Mr7D9BCozgkT5mSiFk6Gv
1953,fc74ba6669494981b716dc8cfb60d8e9,1953-10-19,1953-12-12,i-4Mr7D9BCozgkT5mSiFk6Gv
1953,6e184bcbe7de412ca6f20868baae8c87,1953-01-10,1953-05-29,i-4N2H4JtSVXb7vKfkkSFwth
1953,6e184bcbe7de412ca6f20868baae8c87,1953-10-19,1953-12-12,i-4N2H4JtSVXb7vKfkkSFwth
1953,ffae3663a5114c5dbdab8849398ba787,1953-01-10,1953-05-29,i-4VusjuC8NvwGAqJKWikvPG
1953,ffae3663a5114c5dbdab8849398ba787,1953-10-19,1953-12-12,i-4VusjuC8NvwGAqJKWikvPG
1953,52133cd32b454cebae4db21f53445ef2,1953-01-10,1953-05-29,i-4YQFYCZptEWZxiREjfJbJ6
1953,52133cd32b454cebae4db21f53445ef2,1953-10-19,1953-12-12,i-4YQFYCZptEWZxiREjfJbJ6
1953,446d55201fc247dcb9492e055c015d27,1953-01-10,1953-05-29,i-4kU5YzjqnQadjquDxvadgY
1953,446d55201fc247dcb9492e055c015d27,1953-10-19,1953-12-12,i-4kU5YzjqnQadjquDxvadgY
1953,f3c0db374ef346d1817f5ef23a0971da,1953-01-10,1953-05-29,i-4pbAgoLV1BB3FE92CBZsfH
1953,f3c0db374ef346d1817f5ef23a0971da,1953-10-19,1953-12-12,i-4pbAgoLV1BB3FE92CBZsfH
1953,bc3c43a0aa7c4f409860a9228e4323a0,1953-01-10,1953-05-29,i-4tqdLLTP7gxfSJBWUow5Gp
1953,bc3c43a0aa7c4f409860a9228e4323a0,1953-10-19,1953-12-12,i-4tqdLLTP7gxfSJBWUow5Gp
1953,e803d895de6144d6aa3d16a4f05151f0,1953-01-10,1953-05-29,i-4trrwMgaaYgdfEZaeP8LTR
1953,e803d895de6144d6aa3d16a4f05151f0,1953-10-19,1953-12-12,i-4trrwMgaaYgdfEZaeP8LTR
1953,95ed2b40df5f4b73a3a896ef0e2524c8,1953-01-10,1953-05-29,i-5P9bYmBiudN4V5HJc3cCdi
1953,95ed2b40df5f4b73a3a896ef0e2524c8,1953-10-19,1953-12-12,i-5P9bYmBiudN4V5HJc3cCdi
1953,f6697846888f47c8bf1c39cf294b2084,1953-01-10,1953-05-29,i-5QJsEUravEgVPFV6wHts4r
1953,f6697846888f47c8bf1c39cf294b2084,1953-10-19,1953-12-12,i-5QJsEUravEgVPFV6wHts4r
1953,0e5dbe1ea7ff4ac6adc3eaf71d402ee6,1953-01-10,1953-05-29,i-5YjySGNGBDgJddfFWCCv5Z
1953,0e5dbe1ea7ff4ac6adc3eaf71d402ee6,1953-10-19,1953-12-12,i-5YjySGNGBDgJddfFWCCv5Z
1953,8b00f66756724733a118f07c452c63eb,1953-01-10,1953-05-29,i-5bFHe8nawwMWSiBo36Seh4
1953,8b00f66756724733a118f07c452c63eb,1953-10-19,1953-12-12,i-5bFHe8nawwMWSiBo36Seh4
1953,3703b659ded14badbfb29e986934dbaf,1953-01-10,1953-05-29,i-5cWYvAouPtmkN7Zunuj7J1
1953,3703b659ded14badbfb29e986934dbaf,1953-10-19,1953-12-12,i-5cWYvAouPtmkN7Zunuj7J1
1953,280019568c4043aeb5d40c925e533f38,1953-01-10,1953-05-29,i-5mdNsjt4pWtuLhJLzqVSPP
1953,280019568c4043aeb5d40c925e533f38,1953-10-19,1953-12-12,i-5mdNsjt4pWtuLhJLzqVSPP
1953,b04587adafb54b9094ef1523e0af1fc3,1953-01-10,1953-05-29,i-5osNtGH86UU6wEyus1VLp2
1953,b04587adafb54b9094ef1523e0af1fc3,1953-10-19,1953-12-12,i-5osNtGH86UU6wEyus1VLp2
1953,65ddad5b42c94cc5a0e6c9ac0e9a4ec2,1953-02-04,1953-05-29,i-5r72Vo5aBZ5juiNsmkDcKY
1953,65ddad5b42c94cc5a0e6c9ac0e9a4ec2,1953-10-19,1953-12-12,i-5r72Vo5aBZ5juiNsmkDcKY
1953,4a40f0acaf4847c98485d0809675037d,1953-01-10,1953-05-29,i-6FjnsQPceYq6Zp8NqA3t6r
1953,4a40f0acaf4847c98485d0809675037d,1953-10-19,1953-12-12,i-6FjnsQPceYq6Zp8NqA3t6r
1953,b5f789a357914040861eeb3ffe1c8dfa,1953-01-10,1953-05-29,i-6GsafLogg26vz1fwk1RD5X
1953,b5f789a357914040861eeb3ffe1c8dfa,1953-10-19,1953-12-12,i-6GsafLogg26vz1fwk1RD5X
1953,0f67c9c0a70d4356a0ee4a70a965a5a8,1953-01-10,1953-05-29,i-6KeJWBUVQUNc3UKQ3cZ5zo
1953,0f67c9c0a70d4356a0ee4a70a965a5a8,1953-10-19,1953-12-12,i-6KeJWBUVQUNc3UKQ3cZ5zo
1953,7a39928bd83a4310ba39146ea9444b33,1953-01-10,1953-05-29,i-6KsUHcKGNS2X4Wcow8oHdR
1953,7a39928bd83a4310ba39146ea9444b33,1953-10-19,1953-12-12,i-6KsUHcKGNS2X4Wcow8oHdR
1953,960d8ee2b0fc40a0aa332f2f1f9c1502,1953-01-10,1953-05-29,i-6KvxK6SncpZo1RKRgaD1yQ
1953,960d8ee2b0fc40a0aa332f2f1f9c1502,1953-10-19,1953-12-12,i-6KvxK6SncpZo1RKRgaD1yQ
1953,6dd2ab4775304fdbbfdfa215ad08742f,1953-01-10,1953-05-29,i-6PeNM1B9NsCjyScL117vps
1953,6dd2ab4775304fdbbfdfa215ad08742f,1953-10-19,1953-12-12,i-6PeNM1B9NsCjyScL117vps
1953,5d61dcfe67c44ceeb03b5ff6da2860d9,1953-01-10,1953-05-29,i-6dbbwLmze8R4p7yWmcezLY
1953,5d61dcfe67c44ceeb03b5ff6da2860d9,1953-10-19,1953-12-12,i-6dbbwLmze8R4p7yWmcezLY
1953,fd17da50d36843dd9e20b3e97096e7e4,1953-01-10,1953-05-29,i-6oh2fmMy6eW4v5gtufrZdh
1953,fd17da50d36843dd9e20b3e97096e7e4,1953-10-19,1953-12-12,i-6oh2fmMy6eW4v5gtufrZdh
1953,239046fd405f4f38be3c1f2ad84d9308,1953-01-10,1953-05-29,i-6qNV5dntxbsrdQyVsjxWoW
1953,239046fd405f4f38be3c1f2ad84d9308,1953-10-19,1953-12-12,i-6qNV5dntxbsrdQyVsjxWoW
1953,d4afdd5d28d84198b58ee00b8ce36009,1953-01-10,1953-05-29,i-6u783dzoLHLqen59owCffG
1953,d4afdd5d28d84198b58ee00b8ce36009,1953-10-19,1953-12-12,i-6u783dzoLHLqen59owCffG
1953,7da3e780909a48e384fd19d784df840d,1953-01-10,1953-05-29,i-75ttWzF69yPdYNh4nr1qe5
1953,7da3e780909a48e384fd19d784df840d,1953-10-19,1953-12-12,i-75ttWzF69yPdYNh4nr1qe5
1953,ee1f47cbe0da4522983f30f18f36edab,1953-01-10,1953-05-29,i-76SNFscuEcje1Vek94C3va
1953,ee1f47cbe0da4522983f30f18f36edab,1953-10-19,1953-12-12,i-76SNFscuEcje1Vek94C3va
1953,458566adab244f82b1e038b6ea65586d,1953-01-10,1953-05-29,i-788eSKUK6YVsRmMEe7jYKP
1953,458566adab244f82b1e038b6ea65586d,1953-10-19,1953-12-12,i-788eSKUK6YVsRmMEe7jYKP
1953,778e9fccca5e4f73b908ef351a161440,1953-01-10,1953-05-29,i-7AdEUptmDDBeNmgpp22aZb
1953,778e9fccca5e4f73b908ef351a161440,1953-10-19,1953-12-12,i-7AdEUptmDDBeNmgpp22aZb
1953,887b3081e5fe4950802b1a9f6a662b68,1953-01-10,1953-05-29,i-7cCozgpY4EZrWku38osFxG
1953,887b3081e5fe4950802b1a9f6a662b68,1953-10-19,1953-12-12,i-7cCozgpY4EZrWku38osFxG
1953,9de0231f168248c2bb43e6d9365269c4,1953-10-19,1953-12-12,i-7dXgNidaggTRBb3qPDta9j
1953,d346f8b2f2c5453092946681c6735d80,1953-01-10,1953-05-29,i-7k8zFFY69k9DVxZJwLskxW
1953,d346f8b2f2c5453092946681c6735d80,1953-10-19,1953-12-12,i-7k8zFFY69k9DVxZJwLskxW
1953,7899acaef9834dba8ce7d3ceb2d5eda8,1953-01-10,1953-05-29,i-7rTGY4HmQ2gMk8WrXkzzLY
1953,7899acaef9834dba8ce7d3ceb2d5eda8,1953-10-19,1953-12-12,i-7rTGY4HmQ2gMk8WrXkzzLY
1953,3fa919c76fe642f8bb34a3e8772b3fe4,1953-01-10,1953-05-29,i-7zRaPbhVZNneWsDMDoxEx7
1953,3fa919c76fe642f8bb34a3e8772b3fe4,1953-10-19,1953-12-12,i-7zRaPbhVZNneWsDMDoxEx7
1953,70174fe8ffba40539b50c85cb85bd8a7,1953-01-10,1953-05-29,i-86UCJVshbB61vRjLxQjFvP
1953,70174fe8ffba40539b50c85cb85bd8a7,1953-10-19,1953-12-12,i-86UCJVshbB61vRjLxQjFvP
1953,db10d783c9e04d26a0b1731a5850bcd0,1953-01-10,1953-05-29,i-8FeKtrT5DmgTKt1JtCcHmB
1953,db10d783c9e04d26a0b1731a5850bcd0,1953-10-19,1953-12-12,i-8FeKtrT5DmgTKt1JtCcHmB
1953,24f886aa51964d558df8a7819bf2d986,1953-01-10,1953-05-29,i-8RCwPexVwig1Qx7gZH1HRG
1953,24f886aa51964d558df8a7819bf2d986,1953-10-19,1953-12-12,i-8RCwPexVwig1Qx7gZH1HRG
1953,c6f4ed5433324119a6f6cfabf4050929,1953-01-10,1953-05-29,i-8SEmi1JqbwCoJ1VPeGoz48
1953,c6f4ed5433324119a6f6cfabf4050929,1953-10-19,1953-12-12,i-8SEmi1JqbwCoJ1VPeGoz48
1953,19dd2a2232dc41db8fec5e7589c91fd0,1953-01-10,1953-05-29,i-8UUJ71h6gNwWtDkqJCDDTY
1953,19dd2a2232dc41db8fec5e7589c91fd0,1953-10-19,1953-12-12,i-8UUJ71h6gNwWtDkqJCDDTY
1953,dccb259567fe4fb4887597894da8b1ca,1953-01-10,1953-05-29,i-8UiGNe8qttqCLGPToTS7Qb
1953,dccb259567fe4fb4887597894da8b1ca,1953-10-19,1953-12-12,i-8UiGNe8qttqCLGPToTS7Qb
1953,9ab11ba1830a4d8e9d4b51ebfcd7b41f,1953-01-10,1953-05-29,i-8VktB9k3RQP3f855b5miQr
1953,9ab11ba1830a4d8e9d4b51ebfcd7b41f,1953-10-19,1953-12-12,i-8VktB9k3RQP3f855b5miQr
1953,4359bb5282334da098924dcfc12fae9f,1953-01-10,1953-05-29,i-8fp2gLHtWqnYwFqeVLu5w8
1953,4359bb5282334da098924dcfc12fae9f,1953-10-19,1953-12-12,i-8fp2gLHtWqnYwFqeVLu5w8
1953,7ba97da37d0f403a9549dd233365e726,1953-01-10,1953-05-29,i-8kujzKNAxDYBBz7N5bgmjC
1953,7ba97da37d0f403a9549dd233365e726,1953-10-19,1953-12-12,i-8kujzKNAxDYBBz7N5bgmjC
1953,414fc1da480e4bebb8e0c61b0243811c,1953-01-10,1953-05-29,i-8rBHrEZkZ7ACGd4xuaStuB
1953,414fc1da480e4bebb8e0c61b0243811c,1953-10-19,1953-12-12,i-8rBHrEZkZ7ACGd4xuaStuB
1953,596b119385224717a866b8a0d141c6b4,1953-01-10,1953-05-29,i-8xTNMP7CVTCRZUC85xfBv2
1953,596b119385224717a866b8a0d141c6b4,1953-10-19,1953-12-12,i-8xTNMP7CVTCRZUC85xfBv2
1953,f01637ab84b04f049f952ff8aaf6a8cf,1953-01-10,1953-05-29,i-9B4d4a6UtqsapvnQkHRiBw
1953,f01637ab84b04f049f952ff8aaf6a8cf,1953-10-19,1953-12-12,i-9B4d4a6UtqsapvnQkHRiBw
1953,ed7e768dd900416f848db73c18c0ff0d,1953-01-10,1953-05-29,i-9EKrgr3Ba4x3Qu2BozYUEA
1953,ed7e768dd900416f848db73c18c0ff0d,1953-10-19,1953-12-12,i-9EKrgr3Ba4x3Qu2BozYUEA
1953,bfd0389911fe435eb65a81ee005f811e,1953-01-10,1953-05-29,i-9Q45RD3uYLp3AUHrZrQV3T
1953,bfd0389911fe435eb65a81ee005f811e,1953-10-19,1953-12-12,i-9Q45RD3uYLp3AUHrZrQV3T
1953,5dd0fc35471543448f3b94ad2f1d8210,1953-01-10,1953-05-29,i-9csrSsTp3kPVAcfCYPLzkX
1953,5dd0fc35471543448f3b94ad2f1d8210,1953-10-19,1953-12-12,i-9csrSsTp3kPVAcfCYPLzkX
1953,e8a6f33fb5ea48dfa097592ca20b8248,1953-01-10,1953-05-29,i-9fDXbKSL4EGWadJh9sRFip
1953,e8a6f33fb5ea48dfa097592ca20b8248,1953-10-19,1953-12-12,i-9fDXbKSL4EGWadJh9sRFip
1953,14c41894f5bb47919f7abb8664ae1900,1953-01-10,1953-05-29,i-9iqLBgdAYEoR244dkazyYj
1953,14c41894f5bb47919f7abb8664ae1900,1953-10-19,1953-12-12,i-9iqLBgdAYEoR244dkazyYj
1953,009a4e39332248c6b9bdd160ab529963,1953-01-10,1953-05-29,i-9jhvJdksrB87LGgUuY4HrE
1953,009a4e39332248c6b9bdd160ab529963,1953-10-19,1953-12-12,i-9jhvJdksrB87LGgUuY4HrE
1953,d56677dfeb7e4f7c982416bb9bbafd3b,1953-01-10,1953-05-29,i-9vMXbtY8tuv8GJ8te4me1T
1953,d56677dfeb7e4f7c982416bb9bbafd3b,1953-10-19,1953-12-12,i-9vMXbtY8tuv8GJ8te4me1T
1953,72c97fe8b36d4131a187af9b157251dc,1953-01-10,1953-05-29,i-ABFN9YRCJxWR5CQLV4KEKc
1953,72c97fe8b36d4131a187af9b157251dc,1953-10-19,1953-12-12,i-ABFN9YRCJxWR5CQLV4KEKc
1953,6cd9ac1667ac41d48a05653c1657c14d,1953-01-10,1953-05-29,i-AC8RFPqgo4aFfG6KooA2u5
1953,6cd9ac1667ac41d48a05653c1657c14d,1953-10-19,1953-12-12,i-AC8RFPqgo4aFfG6KooA2u5
1953,01b328c816df429a85939fa47b460f4b,1953-01-10,1953-05-29,i-AD4PVxoWFJ5WK9APNtM5vP
1953,01b328c816df429a85939fa47b460f4b,1953-10-19,1953-12-12,i-AD4PVxoWFJ5WK9APNtM5vP
1953,be8ba91c91cb401a86fe8ab27c348dec,1953-01-10,1953-05-29,i-ADwpi5gosLNrj8eqtdXe6o
1953,be8ba91c91cb401a86fe8ab27c348dec,1953-10-19,1953-12-12,i-ADwpi5gosLNrj8eqtdXe6o
1953,e878980a98b34073be10a602ecf37874,1953-01-10,1953-05-29,i-AEuL1tZkLG8yisHEPTUMjg
1953,e878980a98b34073be10a602ecf37874,1953-10-19,1953-12-12,i-AEuL1tZkLG8yisHEPTUMjg
1953,fa20b849a4c3486eb1a82ff9f3cd3bbe,1953-01-10,1953-05-29,i-AGZfiA6EHSwo3gcCJR2xiv
1953,fa20b849a4c3486eb1a82ff9f3cd3bbe,1953-10-19,1953-12-12,i-AGZfiA6EHSwo3gcCJR2xiv
1953,3ee4b74a1f1343acb764ca0013765194,1953-01-10,1953-05-29,i-AM9FiHBfEfHmx9V5MLBTSB
1953,3ee4b74a1f1343acb764ca0013765194,1953-10-19,1953-12-12,i-AM9FiHBfEfHmx9V5MLBTSB
1953,8566f75d252b4be8bf00f69d52464380,1953-01-10,1953-05-29,i-AWmb2DrpURM4UqQM5TA3tU
1953,8566f75d252b4be8bf00f69d52464380,1953-10-19,1953-12-12,i-AWmb2DrpURM4UqQM5TA3tU
1953,9d40e15a13ec4e5b82f764946339102b,1953-01-10,1953-05-29,i-AeRihY4YpUHoYMdpRJ5j33
1953,9d40e15a13ec4e5b82f764946339102b,1953-10-19,1953-12-12,i-AeRihY4YpUHoYMdpRJ5j33
1953,1849745858fd4ad6bccb7d4bf4f310c7,1953-01-10,1953-05-29,i-ArgDgyVkJdUq9Gq6HuxKoT
1953,1849745858fd4ad6bccb7d4bf4f310c7,1953-10-19,1953-12-12,i-ArgDgyVkJdUq9Gq6HuxKoT
1953,83e2ec23b7cc4166ba003e8fe8e99637,1953-01-10,1953-05-29,i-AsKctAWx6ZcmMUPi7YHKuw
1953,83e2ec23b7cc4166ba003e8fe8e99637,1953-10-19,1953-12-12,i-AsKctAWx6ZcmMUPi7YHKuw
1953,a5fcc6680f4148d788ce33ddff21d9e9,1953-01-10,1953-05-29,i-AuM8Jq8UoCNghqcoEjsqU9
1953,a5fcc6680f4148d788ce33ddff21d9e9,1953-10-19,1953-12-12,i-AuM8Jq8UoCNghqcoEjsqU9
1953,bcfac37a6fe7429bb92efaec464473cf,1953-01-10,1953-05-29,i-AyzArf9ikS7ACDJkk6G8q3
1953,bcfac37a6fe7429bb92efaec464473cf,1953-10-19,1953-12-12,i-AyzArf9ikS7ACDJkk6G8q3
1953,bc20b93feed64a93955ac3648276fa0c,1953-01-10,1953-05-29,i-B6x81JbBG2USKz2585kbnd
1953,bc20b93feed64a93955ac3648276fa0c,1953-10-19,1953-12-12,i-B6x81JbBG2USKz2585kbnd
1953,a99dc73215284aa3afd3f1f4e492b659,1953-01-10,1953-05-29,i-B9krH8HXZPSWGdDWnrPma5
1953,a99dc73215284aa3afd3f1f4e492b659,1953-10-19,1953-12-12,i-B9krH8HXZPSWGdDWnrPma5
1953,353bc6116c8342efbefd6128769d21a5,1953-01-10,1953-05-29,i-BHdk6r4gSueHaCjF4xQ9BW
1953,353bc6116c8342efbefd6128769d21a5,1953-10-19,1953-12-12,i-BHdk6r4gSueHaCjF4xQ9BW
1953,7734ca8297804c64804db6ae16a705f9,1953-01-10,1953-05-29,i-BS6ps5HhwmHVnkWMJgVqae
1953,7734ca8297804c64804db6ae16a705f9,1953-10-19,1953-12-12,i-BS6ps5HhwmHVnkWMJgVqae
1953,6208298d3f8f4613809dc900c9968b56,1953-01-10,1953-05-29,i-BSEtbZG4ePv3rfebXQWRkd
1953,6208298d3f8f4613809dc900c9968b56,1953-10-19,1953-12-12,i-BSEtbZG4ePv3rfebXQWRkd
1953,6958ea9a82514f7fa723bcbda1db316b,1953-01-10,1953-05-29,i-BZLHYUpd3pecPJhafTWcP
1953,6958ea9a82514f7fa723bcbda1db316b,1953-10-19,1953-12-12,i-BZLHYUpd3pecPJhafTWcP
1953,5664eaf6392a4577883c8e3f0b5bed43,1953-01-10,1953-05-29,i-Ba5pk2rGL4rDrzoirW3mNb
1953,5664eaf6392a4577883c8e3f0b5bed43,1953-10-19,1953-12-12,i-Ba5pk2rGL4rDrzoirW3mNb
1953,9a6880b96e0b489fa5c69924cfb1410b,1953-01-10,1953-05-29,i-BitKAYgYMYZ7bLxJmgvN8s
1953,9a6880b96e0b489fa5c69924cfb1410b,1953-10-19,1953-12-12,i-BitKAYgYMYZ7bLxJmgvN8s
1953,04055b5803a54d00bb8c393a58e558b1,1953-01-10,1953-05-29,i-BjeM1Hsbrf8mM7JBLXtGFk
1953,04055b5803a54d00bb8c393a58e558b1,1953-10-19,1953-12-12,i-BjeM1Hsbrf8mM7JBLXtGFk
1953,ba28e28c0e6f43dfb8fedef6dbbdea1c,1953-01-10,1953-05-29,i-BmST5ytpGNmM91VrrrMoRF
1953,ba28e28c0e6f43dfb8fedef6dbbdea1c,1953-10-19,1953-12-12,i-BmST5ytpGNmM91VrrrMoRF
1953,5f93e987e5ac486f8e1202dd4b6ee68b,1953-01-10,1953-05-29,i-BnHiBgFtncWWuL2vqzgWzD
